Species_Name,tiplabel,gen,fam,ord,clade,higher,MSW3_sciName_matched,genes,extinct.,samp,PC
Lasiorhinus_krefftii,Lasiorhinus_krefftii_VOMBATIDAE_DIPROTODONTIA,Lasiorhinus,VOMBATIDAE,DIPROTODONTIA,Diprodontia,Marsupialia,Lasiorhinus_krefftii,4,0,sampled,PC1_Marsupials
Lasiorhinus_latifrons,Lasiorhinus_latifrons_VOMBATIDAE_DIPROTODONTIA,Lasiorhinus,VOMBATIDAE,DIPROTODONTIA,Diprodontia,Marsupialia,Lasiorhinus_latifrons,6,0,sampled,PC1_Marsupials
Lasiurus_atratus,Lasiurus_atratus_VESPERTILIONIDAE_CHIROPTERA,Lasiurus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Lasiurus_atratus,3,0,sampled,PC17_VespertilionidRelated
Lasiurus_blossevillii,Lasiurus_blossevillii_VESPERTILIONIDAE_CHIROPTERA,Lasiurus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Lasiurus_blossevillii,4,0,sampled,PC17_VespertilionidRelated
Lasiurus_borealis,Lasiurus_borealis_VESPERTILIONIDAE_CHIROPTERA,Lasiurus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Lasiurus_borealis,5,0,sampled,PC17_VespertilionidRelated
Lasiurus_castaneus,Lasiurus_castaneus_VESPERTILIONIDAE_CHIROPTERA,Lasiurus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Lasiurus_castaneus,0,0,imputed,PC17_VespertilionidRelated
Lasiurus_cinereus,Lasiurus_cinereus_VESPERTILIONIDAE_CHIROPTERA,Lasiurus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Lasiurus_cinereus,4,0,sampled,PC17_VespertilionidRelated
Lasiurus_degelidus,Lasiurus_degelidus_VESPERTILIONIDAE_CHIROPTERA,Lasiurus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Lasiurus_degelidus,0,0,imputed,PC17_VespertilionidRelated
Lasiurus_ebenus,Lasiurus_ebenus_VESPERTILIONIDAE_CHIROPTERA,Lasiurus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Lasiurus_ebenus,0,0,imputed,PC17_VespertilionidRelated
Lasiurus_ega,Lasiurus_ega_VESPERTILIONIDAE_CHIROPTERA,Lasiurus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Lasiurus_ega,3,0,sampled,PC17_VespertilionidRelated
Lasiurus_egregius,Lasiurus_egregius_VESPERTILIONIDAE_CHIROPTERA,Lasiurus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Lasiurus_egregius,1,0,sampled,PC17_VespertilionidRelated
Lasiurus_insularis,Lasiurus_insularis_VESPERTILIONIDAE_CHIROPTERA,Lasiurus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Lasiurus_insularis,0,0,imputed,PC17_VespertilionidRelated
Lasiurus_intermedius,Lasiurus_intermedius_VESPERTILIONIDAE_CHIROPTERA,Lasiurus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Lasiurus_intermedius,4,0,sampled,PC17_VespertilionidRelated
Lasiurus_minor,Lasiurus_minor_VESPERTILIONIDAE_CHIROPTERA,Lasiurus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Lasiurus_minor,0,0,imputed,PC17_VespertilionidRelated
Lasiurus_pfeifferi,Lasiurus_pfeifferi_VESPERTILIONIDAE_CHIROPTERA,Lasiurus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Lasiurus_pfeifferi,0,0,imputed,PC17_VespertilionidRelated
Lasiurus_seminolus,Lasiurus_seminolus_VESPERTILIONIDAE_CHIROPTERA,Lasiurus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Lasiurus_seminolus,3,0,sampled,PC17_VespertilionidRelated
Lasiurus_varius,Lasiurus_varius_VESPERTILIONIDAE_CHIROPTERA,Lasiurus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Lasiurus_varius,0,0,imputed,PC17_VespertilionidRelated
Lasiurus_xanthinus,Lasiurus_xanthinus_VESPERTILIONIDAE_CHIROPTERA,Lasiurus,VESPERTILIONIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Lasiurus_xanthinus,4,0,sampled,PC17_VespertilionidRelated
Latidens_salimalii,Latidens_salimalii_PTEROPODIDAE_CHIROPTERA,Latidens,PTEROPODIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Latidens_salimalii,2,0,sampled,PC19_Yinpterochiroptera
Lavia_frons,Lavia_frons_MEGADERMATIDAE_CHIROPTERA,Lavia,MEGADERMATIDAE,CHIROPTERA,Yinpterochiroptera,Laurasiatheria,Lavia_frons,0,0,imputed,PC19_Yinpterochiroptera
Leggadina_forresti,Leggadina_forresti_MURIDAE_RODENTIA,Leggadina,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Leggadina_forresti,4,0,sampled,PC11_Muridae
Leggadina_lakedownensis,Leggadina_lakedownensis_MURIDAE_RODENTIA,Leggadina,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Leggadina_lakedownensis,3,0,sampled,PC11_Muridae
Leimacomys_buettneri,Leimacomys_buettneri_MURIDAE_RODENTIA,Leimacomys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Leimacomys_buettneri,0,0,imputed,PC11_Muridae
Lemmiscus_curtatus,Lemmiscus_curtatus_CRICETIDAE_RODENTIA,Lemmiscus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Lemmiscus_curtatus,0,0,imputed,PC12_Cricetidae
Lemmus_amurensis,Lemmus_amurensis_CRICETIDAE_RODENTIA,Lemmus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Lemmus_amurensis,1,0,sampled,PC12_Cricetidae
Lemmus_lemmus,Lemmus_lemmus_CRICETIDAE_RODENTIA,Lemmus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Lemmus_lemmus,1,0,sampled,PC12_Cricetidae
Lemmus_portenkoi,Lemmus_portenkoi_CRICETIDAE_RODENTIA,Lemmus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Lemmus_portenkoi,0,0,imputed,PC12_Cricetidae
Lemmus_sibiricus,Lemmus_sibiricus_CRICETIDAE_RODENTIA,Lemmus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Lemmus_sibiricus,3,0,sampled,PC12_Cricetidae
Lemmus_trimucronatus,Lemmus_trimucronatus_CRICETIDAE_RODENTIA,Lemmus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Lemmus_trimucronatus,2,0,sampled,PC12_Cricetidae
Lemniscomys_barbarus,Lemniscomys_barbarus_MURIDAE_RODENTIA,Lemniscomys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Lemniscomys_barbarus,5,0,sampled,PC11_Muridae
Lemniscomys_bellieri,Lemniscomys_bellieri_MURIDAE_RODENTIA,Lemniscomys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Lemniscomys_bellieri,1,0,sampled,PC11_Muridae
Lemniscomys_griselda,Lemniscomys_griselda_MURIDAE_RODENTIA,Lemniscomys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Lemniscomys_griselda,0,0,imputed,PC11_Muridae
Lemniscomys_hoogstraali,Lemniscomys_hoogstraali_MURIDAE_RODENTIA,Lemniscomys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Lemniscomys_hoogstraali,0,0,imputed,PC11_Muridae
Lemniscomys_linulus,Lemniscomys_linulus_MURIDAE_RODENTIA,Lemniscomys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Lemniscomys_linulus,0,0,imputed,PC11_Muridae
Lemniscomys_macculus,Lemniscomys_macculus_MURIDAE_RODENTIA,Lemniscomys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Lemniscomys_macculus,1,0,sampled,PC11_Muridae
Lemniscomys_mittendorfi,Lemniscomys_mittendorfi_MURIDAE_RODENTIA,Lemniscomys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Lemniscomys_mittendorfi,0,0,imputed,PC11_Muridae
Lemniscomys_rosalia,Lemniscomys_rosalia_MURIDAE_RODENTIA,Lemniscomys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Lemniscomys_rosalia,2,0,sampled,PC11_Muridae
Lemniscomys_roseveari,Lemniscomys_roseveari_MURIDAE_RODENTIA,Lemniscomys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Lemniscomys_roseveari,0,0,imputed,PC11_Muridae
Lemniscomys_striatus,Lemniscomys_striatus_MURIDAE_RODENTIA,Lemniscomys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Lemniscomys_striatus,3,0,sampled,PC11_Muridae
Lemniscomys_zebra,Lemniscomys_zebra_MURIDAE_RODENTIA,Lemniscomys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Lemniscomys_zebra,1,0,sampled,PC11_Muridae
Lemur_catta,Lemur_catta_LEMURIDAE_PRIMATES,Lemur,LEMURIDAE,PRIMATES,Strepsirrhini,Euarchontoglires,Lemur_catta,29,0,sampled,PC5_Primates
Lenomys_meyeri,Lenomys_meyeri_MURIDAE_RODENTIA,Lenomys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Lenomys_meyeri,0,0,imputed,PC11_Muridae
Lenothrix_canus,Lenothrix_canus_MURIDAE_RODENTIA,Lenothrix,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Lenothrix_canus,0,0,imputed,PC11_Muridae
Lenoxus_apicalis,Lenoxus_apicalis_CRICETIDAE_RODENTIA,Lenoxus,CRICETIDAE,RODENTIA,Mouse-related,Euarchontoglires,Lenoxus_apicalis,5,0,sampled,PC12_Cricetidae
Leontocebus_cruzlimai,Leontocebus_cruzlimai_CALLITRICHIDAE_PRIMATES,Leontocebus,CALLITRICHIDAE,PRIMATES,Platyrrhini,Euarchontoglires,NA,1,0,sampled,PC5_Primates
Leontocebus_fuscicollis,Leontocebus_fuscicollis_CALLITRICHIDAE_PRIMATES,Leontocebus,CALLITRICHIDAE,PRIMATES,Platyrrhini,Euarchontoglires,Saguinus_fuscicollis,13,0,sampled,PC5_Primates
Leontocebus_illigeri,Leontocebus_illigeri_CALLITRICHIDAE_PRIMATES,Leontocebus,CALLITRICHIDAE,PRIMATES,Platyrrhini,Euarchontoglires,NA,1,0,sampled,PC5_Primates
Leontocebus_lagonotus,Leontocebus_lagonotus_CALLITRICHIDAE_PRIMATES,Leontocebus,CALLITRICHIDAE,PRIMATES,Platyrrhini,Euarchontoglires,NA,1,0,sampled,PC5_Primates
Leontocebus_leucogenys,Leontocebus_leucogenys_CALLITRICHIDAE_PRIMATES,Leontocebus,CALLITRICHIDAE,PRIMATES,Platyrrhini,Euarchontoglires,NA,1,0,sampled,PC5_Primates
Leontocebus_nigricollis,Leontocebus_nigricollis_CALLITRICHIDAE_PRIMATES,Leontocebus,CALLITRICHIDAE,PRIMATES,Platyrrhini,Euarchontoglires,Saguinus_nigricollis,1,0,sampled,PC5_Primates
Leontocebus_nigrifrons,Leontocebus_nigrifrons_CALLITRICHIDAE_PRIMATES,Leontocebus,CALLITRICHIDAE,PRIMATES,Platyrrhini,Euarchontoglires,NA,1,0,sampled,PC5_Primates
Leontocebus_tripartitus,Leontocebus_tripartitus_CALLITRICHIDAE_PRIMATES,Leontocebus,CALLITRICHIDAE,PRIMATES,Platyrrhini,Euarchontoglires,Saguinus_tripartitus,1,0,sampled,PC5_Primates
Leontocebus_weddelli,Leontocebus_weddelli_CALLITRICHIDAE_PRIMATES,Leontocebus,CALLITRICHIDAE,PRIMATES,Platyrrhini,Euarchontoglires,NA,2,0,sampled,PC5_Primates
Leontopithecus_caissara,Leontopithecus_caissara_CALLITRICHIDAE_PRIMATES,Leontopithecus,CALLITRICHIDAE,PRIMATES,Platyrrhini,Euarchontoglires,Leontopithecus_caissara,0,0,imputed,PC5_Primates
Leontopithecus_chrysomelas,Leontopithecus_chrysomelas_CALLITRICHIDAE_PRIMATES,Leontopithecus,CALLITRICHIDAE,PRIMATES,Platyrrhini,Euarchontoglires,Leontopithecus_chrysomelas,13,0,sampled,PC5_Primates
Leontopithecus_chrysopygus,Leontopithecus_chrysopygus_CALLITRICHIDAE_PRIMATES,Leontopithecus,CALLITRICHIDAE,PRIMATES,Platyrrhini,Euarchontoglires,Leontopithecus_chrysopygus,0,0,imputed,PC5_Primates
Leontopithecus_rosalia,Leontopithecus_rosalia_CALLITRICHIDAE_PRIMATES,Leontopithecus,CALLITRICHIDAE,PRIMATES,Platyrrhini,Euarchontoglires,Leontopithecus_rosalia,20,0,sampled,PC5_Primates
Leopardus_colocolo,Leopardus_colocolo_FELIDAE_CARNIVORA,Leopardus,FELIDAE,CARNIVORA,Feliformes,Laurasiatheria,Leopardus_colocolo,3,0,sampled,PC22_Carnivora
Leopardus_geoffroyi,Leopardus_geoffroyi_FELIDAE_CARNIVORA,Leopardus,FELIDAE,CARNIVORA,Feliformes,Laurasiatheria,Leopardus_geoffroyi,0,0,imputed,PC22_Carnivora
Leopardus_guigna,Leopardus_guigna_FELIDAE_CARNIVORA,Leopardus,FELIDAE,CARNIVORA,Feliformes,Laurasiatheria,Leopardus_guigna,3,0,sampled,PC22_Carnivora
Leopardus_jacobita,Leopardus_jacobita_FELIDAE_CARNIVORA,Leopardus,FELIDAE,CARNIVORA,Feliformes,Laurasiatheria,NA,2,0,sampled,PC22_Carnivora
Leopardus_pardalis,Leopardus_pardalis_FELIDAE_CARNIVORA,Leopardus,FELIDAE,CARNIVORA,Feliformes,Laurasiatheria,Leopardus_pardalis,18,0,sampled,PC22_Carnivora
Leopardus_tigrinus,Leopardus_tigrinus_FELIDAE_CARNIVORA,Leopardus,FELIDAE,CARNIVORA,Feliformes,Laurasiatheria,Leopardus_tigrinus,5,0,sampled,PC22_Carnivora
Leopardus_wiedii,Leopardus_wiedii_FELIDAE_CARNIVORA,Leopardus,FELIDAE,CARNIVORA,Feliformes,Laurasiatheria,Leopardus_wiedii,3,0,sampled,PC22_Carnivora
Leopoldamys_ciliatus,Leopoldamys_ciliatus_MURIDAE_RODENTIA,Leopoldamys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Leopoldamys_ciliatus,0,0,imputed,PC11_Muridae
Leopoldamys_edwardsi,Leopoldamys_edwardsi_MURIDAE_RODENTIA,Leopoldamys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Leopoldamys_edwardsi,6,0,sampled,PC11_Muridae
Leopoldamys_milleti,Leopoldamys_milleti_MURIDAE_RODENTIA,Leopoldamys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Leopoldamys_milleti,3,0,sampled,PC11_Muridae
Leopoldamys_neilli,Leopoldamys_neilli_MURIDAE_RODENTIA,Leopoldamys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Leopoldamys_neilli,3,0,sampled,PC11_Muridae
Leopoldamys_sabanus,Leopoldamys_sabanus_MURIDAE_RODENTIA,Leopoldamys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Leopoldamys_sabanus,7,0,sampled,PC11_Muridae
Leopoldamys_siporanus,Leopoldamys_siporanus_MURIDAE_RODENTIA,Leopoldamys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Leopoldamys_siporanus,0,0,imputed,PC11_Muridae
Lepilemur_aeeclis,Lepilemur_aeeclis_LEPILEMURIDAE_PRIMATES,Lepilemur,LEPILEMURIDAE,PRIMATES,Strepsirrhini,Euarchontoglires,NA,1,0,sampled,PC5_Primates
Lepilemur_ahmansonorum,Lepilemur_ahmansonorum_LEPILEMURIDAE_PRIMATES,Lepilemur,LEPILEMURIDAE,PRIMATES,Strepsirrhini,Euarchontoglires,NA,0,0,imputed,PC5_Primates
Lepilemur_ankaranensis,Lepilemur_ankaranensis_LEPILEMURIDAE_PRIMATES,Lepilemur,LEPILEMURIDAE,PRIMATES,Strepsirrhini,Euarchontoglires,Lepilemur_ankaranensis,9,0,sampled,PC5_Primates
Lepilemur_betsileo,Lepilemur_betsileo_LEPILEMURIDAE_PRIMATES,Lepilemur,LEPILEMURIDAE,PRIMATES,Strepsirrhini,Euarchontoglires,NA,0,0,imputed,PC5_Primates
Lepilemur_dorsalis,Lepilemur_dorsalis_LEPILEMURIDAE_PRIMATES,Lepilemur,LEPILEMURIDAE,PRIMATES,Strepsirrhini,Euarchontoglires,Lepilemur_dorsalis,11,0,sampled,PC5_Primates
Lepilemur_edwardsi,Lepilemur_edwardsi_LEPILEMURIDAE_PRIMATES,Lepilemur,LEPILEMURIDAE,PRIMATES,Strepsirrhini,Euarchontoglires,Lepilemur_edwardsi,5,0,sampled,PC5_Primates
Lepilemur_fleuretae,Lepilemur_fleuretae_LEPILEMURIDAE_PRIMATES,Lepilemur,LEPILEMURIDAE,PRIMATES,Strepsirrhini,Euarchontoglires,NA,0,0,imputed,PC5_Primates
Lepilemur_grewcockorum,Lepilemur_grewcockorum_LEPILEMURIDAE_PRIMATES,Lepilemur,LEPILEMURIDAE,PRIMATES,Strepsirrhini,Euarchontoglires,NA,1,0,sampled,PC5_Primates
Lepilemur_hollandorum,Lepilemur_hollandorum_LEPILEMURIDAE_PRIMATES,Lepilemur,LEPILEMURIDAE,PRIMATES,Strepsirrhini,Euarchontoglires,NA,0,0,imputed,PC5_Primates
Lepilemur_hubbardorum,Lepilemur_hubbardorum_LEPILEMURIDAE_PRIMATES,Lepilemur,LEPILEMURIDAE,PRIMATES,Strepsirrhini,Euarchontoglires,NA,4,0,sampled,PC5_Primates
Lepilemur_jamesorum,Lepilemur_jamesorum_LEPILEMURIDAE_PRIMATES,Lepilemur,LEPILEMURIDAE,PRIMATES,Strepsirrhini,Euarchontoglires,NA,12,0,sampled,PC5_Primates
Lepilemur_leucopus,Lepilemur_leucopus_LEPILEMURIDAE_PRIMATES,Lepilemur,LEPILEMURIDAE,PRIMATES,Strepsirrhini,Euarchontoglires,Lepilemur_leucopus,1,0,sampled,PC5_Primates
Lepilemur_microdon,Lepilemur_microdon_LEPILEMURIDAE_PRIMATES,Lepilemur,LEPILEMURIDAE,PRIMATES,Strepsirrhini,Euarchontoglires,Lepilemur_microdon,1,0,sampled,PC5_Primates
Lepilemur_milanoii,Lepilemur_milanoii_LEPILEMURIDAE_PRIMATES,Lepilemur,LEPILEMURIDAE,PRIMATES,Strepsirrhini,Euarchontoglires,NA,0,0,imputed,PC5_Primates
Lepilemur_mittermeieri,Lepilemur_mittermeieri_LEPILEMURIDAE_PRIMATES,Lepilemur,LEPILEMURIDAE,PRIMATES,Strepsirrhini,Euarchontoglires,NA,1,0,sampled,PC5_Primates
Lepilemur_mustelinus,Lepilemur_mustelinus_LEPILEMURIDAE_PRIMATES,Lepilemur,LEPILEMURIDAE,PRIMATES,Strepsirrhini,Euarchontoglires,Lepilemur_mustelinus,1,0,sampled,PC5_Primates
Lepilemur_otto,Lepilemur_otto_LEPILEMURIDAE_PRIMATES,Lepilemur,LEPILEMURIDAE,PRIMATES,Strepsirrhini,Euarchontoglires,NA,1,0,sampled,PC5_Primates
Lepilemur_petteri,Lepilemur_petteri_LEPILEMURIDAE_PRIMATES,Lepilemur,LEPILEMURIDAE,PRIMATES,Strepsirrhini,Euarchontoglires,NA,0,0,imputed,PC5_Primates
Lepilemur_randrianasoloi,Lepilemur_randrianasoloi_LEPILEMURIDAE_PRIMATES,Lepilemur,LEPILEMURIDAE,PRIMATES,Strepsirrhini,Euarchontoglires,NA,1,0,sampled,PC5_Primates
Lepilemur_ruficaudatus,Lepilemur_ruficaudatus_LEPILEMURIDAE_PRIMATES,Lepilemur,LEPILEMURIDAE,PRIMATES,Strepsirrhini,Euarchontoglires,Lepilemur_ruficaudatus,7,0,sampled,PC5_Primates
Lepilemur_sahamalazensis,Lepilemur_sahamalazensis_LEPILEMURIDAE_PRIMATES,Lepilemur,LEPILEMURIDAE,PRIMATES,Strepsirrhini,Euarchontoglires,NA,1,0,sampled,PC5_Primates
Lepilemur_scottorum,Lepilemur_scottorum_LEPILEMURIDAE_PRIMATES,Lepilemur,LEPILEMURIDAE,PRIMATES,Strepsirrhini,Euarchontoglires,NA,0,0,imputed,PC5_Primates
Lepilemur_seali,Lepilemur_seali_LEPILEMURIDAE_PRIMATES,Lepilemur,LEPILEMURIDAE,PRIMATES,Strepsirrhini,Euarchontoglires,NA,0,0,imputed,PC5_Primates
Lepilemur_septentrionalis,Lepilemur_septentrionalis_LEPILEMURIDAE_PRIMATES,Lepilemur,LEPILEMURIDAE,PRIMATES,Strepsirrhini,Euarchontoglires,Lepilemur_septentrionalis,11,0,sampled,PC5_Primates
Lepilemur_tymerlachsoni,Lepilemur_tymerlachsoni_LEPILEMURIDAE_PRIMATES,Lepilemur,LEPILEMURIDAE,PRIMATES,Strepsirrhini,Euarchontoglires,NA,0,0,imputed,PC5_Primates
Lepilemur_wrightae,Lepilemur_wrightae_LEPILEMURIDAE_PRIMATES,Lepilemur,LEPILEMURIDAE,PRIMATES,Strepsirrhini,Euarchontoglires,NA,0,0,imputed,PC5_Primates
Leporillus_apicalis,Leporillus_apicalis_MURIDAE_RODENTIA,Leporillus,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Leporillus_apicalis,0,0,imputed,PC11_Muridae
Leporillus_conditor,Leporillus_conditor_MURIDAE_RODENTIA,Leporillus,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Leporillus_conditor,4,0,sampled,PC11_Muridae
Leptailurus_serval,Leptailurus_serval_FELIDAE_CARNIVORA,Leptailurus,FELIDAE,CARNIVORA,Feliformes,Laurasiatheria,Leptailurus_serval,5,0,sampled,PC22_Carnivora
Leptomys_elegans,Leptomys_elegans_MURIDAE_RODENTIA,Leptomys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Leptomys_elegans,5,0,sampled,PC11_Muridae
Leptomys_ernstmayri,Leptomys_ernstmayri_MURIDAE_RODENTIA,Leptomys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Leptomys_ernstmayri,0,0,imputed,PC11_Muridae
Leptomys_signatus,Leptomys_signatus_MURIDAE_RODENTIA,Leptomys,MURIDAE,RODENTIA,Mouse-related,Euarchontoglires,Leptomys_signatus,0,0,imputed,PC11_Muridae
Leptonychotes_weddellii,Leptonychotes_weddellii_PHOCIDAE_CARNIVORA,Leptonychotes,PHOCIDAE,CARNIVORA,Caniformes,Laurasiatheria,Leptonychotes_weddellii,29,0,sampled,PC22_Carnivora
Leptonycteris_curasoae,Leptonycteris_curasoae_PHYLLOSTOMIDAE_CHIROPTERA,Leptonycteris,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Leptonycteris_curasoae,6,0,sampled,PC16_PhyllostomidRelated
Leptonycteris_nivalis,Leptonycteris_nivalis_PHYLLOSTOMIDAE_CHIROPTERA,Leptonycteris,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Leptonycteris_nivalis,2,0,sampled,PC16_PhyllostomidRelated
Leptonycteris_yerbabuenae,Leptonycteris_yerbabuenae_PHYLLOSTOMIDAE_CHIROPTERA,Leptonycteris,PHYLLOSTOMIDAE,CHIROPTERA,Yangochiroptera,Laurasiatheria,Leptonycteris_yerbabuenae,5,0,sampled,PC16_PhyllostomidRelated
Lepus_alleni,Lepus_alleni_LEPORIDAE_LAGOMORPHA,Lepus,LEPORIDAE,LAGOMORPHA,Lagomorpha,Euarchontoglires,Lepus_alleni,1,0,sampled,PC6_Lagomorpha
Lepus_americanus,Lepus_americanus_LEPORIDAE_LAGOMORPHA,Lepus,LEPORIDAE,LAGOMORPHA,Lagomorpha,Euarchontoglires,Lepus_americanus,5,0,sampled,PC6_Lagomorpha
Lepus_arcticus,Lepus_arcticus_LEPORIDAE_LAGOMORPHA,Lepus,LEPORIDAE,LAGOMORPHA,Lagomorpha,Euarchontoglires,Lepus_arcticus,4,0,sampled,PC6_Lagomorpha
Lepus_brachyurus,Lepus_brachyurus_LEPORIDAE_LAGOMORPHA,Lepus,LEPORIDAE,LAGOMORPHA,Lagomorpha,Euarchontoglires,Lepus_brachyurus,2,0,sampled,PC6_Lagomorpha
Lepus_californicus,Lepus_californicus_LEPORIDAE_LAGOMORPHA,Lepus,LEPORIDAE,LAGOMORPHA,Lagomorpha,Euarchontoglires,Lepus_californicus,4,0,sampled,PC6_Lagomorpha
Lepus_callotis,Lepus_callotis_LEPORIDAE_LAGOMORPHA,Lepus,LEPORIDAE,LAGOMORPHA,Lagomorpha,Euarchontoglires,Lepus_callotis,1,0,sampled,PC6_Lagomorpha
Lepus_capensis,Lepus_capensis_LEPORIDAE_LAGOMORPHA,Lepus,LEPORIDAE,LAGOMORPHA,Lagomorpha,Euarchontoglires,Lepus_capensis,6,0,sampled,PC6_Lagomorpha
Lepus_castroviejoi,Lepus_castroviejoi_LEPORIDAE_LAGOMORPHA,Lepus,LEPORIDAE,LAGOMORPHA,Lagomorpha,Euarchontoglires,Lepus_castroviejoi,1,0,sampled,PC6_Lagomorpha
Lepus_comus,Lepus_comus_LEPORIDAE_LAGOMORPHA,Lepus,LEPORIDAE,LAGOMORPHA,Lagomorpha,Euarchontoglires,Lepus_comus,2,0,sampled,PC6_Lagomorpha
Lepus_coreanus,Lepus_coreanus_LEPORIDAE_LAGOMORPHA,Lepus,LEPORIDAE,LAGOMORPHA,Lagomorpha,Euarchontoglires,Lepus_coreanus,4,0,sampled,PC6_Lagomorpha
Lepus_corsicanus,Lepus_corsicanus_LEPORIDAE_LAGOMORPHA,Lepus,LEPORIDAE,LAGOMORPHA,Lagomorpha,Euarchontoglires,Lepus_corsicanus,4,0,sampled,PC6_Lagomorpha
Lepus_europaeus,Lepus_europaeus_LEPORIDAE_LAGOMORPHA,Lepus,LEPORIDAE,LAGOMORPHA,Lagomorpha,Euarchontoglires,Lepus_europaeus,4,0,sampled,PC6_Lagomorpha
Lepus_fagani,Lepus_fagani_LEPORIDAE_LAGOMORPHA,Lepus,LEPORIDAE,LAGOMORPHA,Lagomorpha,Euarchontoglires,Lepus_fagani,0,0,imputed,PC6_Lagomorpha
Lepus_flavigularis,Lepus_flavigularis_LEPORIDAE_LAGOMORPHA,Lepus,LEPORIDAE,LAGOMORPHA,Lagomorpha,Euarchontoglires,Lepus_flavigularis,1,0,sampled,PC6_Lagomorpha
Lepus_granatensis,Lepus_granatensis_LEPORIDAE_LAGOMORPHA,Lepus,LEPORIDAE,LAGOMORPHA,Lagomorpha,Euarchontoglires,Lepus_granatensis,3,0,sampled,PC6_Lagomorpha
Lepus_habessinicus,Lepus_habessinicus_LEPORIDAE_LAGOMORPHA,Lepus,LEPORIDAE,LAGOMORPHA,Lagomorpha,Euarchontoglires,Lepus_habessinicus,0,0,imputed,PC6_Lagomorpha
Lepus_hainanus,Lepus_hainanus_LEPORIDAE_LAGOMORPHA,Lepus,LEPORIDAE,LAGOMORPHA,Lagomorpha,Euarchontoglires,Lepus_hainanus,3,0,sampled,PC6_Lagomorpha
Lepus_insularis,Lepus_insularis_LEPORIDAE_LAGOMORPHA,Lepus,LEPORIDAE,LAGOMORPHA,Lagomorpha,Euarchontoglires,Lepus_insularis,1,0,sampled,PC6_Lagomorpha
